日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额
2005-11-23,'399107,深证Ａ指,279.694,279.818,276.299,277.052,277.763,1.931,0.6952,702949829,2965998590.17
2005-11-22,'399107,深证Ａ指,277.763,283.125,277.562,283.123,283.104,-5.341,-1.8866,838897967,3560089124.8
2005-11-21,'399107,深证Ａ指,283.104,284.354,281.659,282.505,282.253,0.851,0.3015,971391451,4241921084.82
2005-11-18,'399107,深证Ａ指,282.253,283.576,275.51,275.648,275.687,6.566,2.3817,1457106269,6525652567.11
2005-11-17,'399107,深证Ａ指,275.687,276.612,274.151,275.616,275.616,0.071,0.0258,788665539,3251552787.3
2005-11-16,'399107,深证Ａ指,275.616,275.616,269.745,273.255,273.567,2.049,0.749,774781668,3200509726.61
2005-11-15,'399107,深证Ａ指,273.567,277.705,272.461,275.847,275.781,-2.214,-0.8028,831149498,3744103423.29
2005-11-14,'399107,深证Ａ指,275.781,275.781,274.018,275.312,275.756,0.025,0.0091,681245639,2881481718.92
2005-11-11,'399107,深证Ａ指,275.756,276.926,273.02,274.001,274.793,0.963,0.3504,966468467,4063893760.05
2005-11-10,'399107,深证Ａ指,274.793,281.102,274.568,281.102,281.504,-6.711,-2.384,1162932286,5175417140.64
2005-11-09,'399107,深证Ａ指,281.504,283.518,281.125,282.393,282.393,-0.889,-0.3148,1075239819,4789625117.9
2005-11-08,'399107,深证Ａ指,282.393,282.497,278.554,280.351,280.578,1.815,0.6469,941773253,3860115927.53
2005-11-07,'399107,深证Ａ指,280.578,280.627,277.299,279.248,279.65,0.928,0.3318,845489742,3724699945.67
2005-11-04,'399107,深证Ａ指,279.65,279.652,275.924,277.58,278.066,1.584,0.5696,940947223,3891565680.19
2005-11-03,'399107,深证Ａ指,278.066,281.639,277.186,280.126,280.133,-2.067,-0.7379,1046918352,4465573874.63
2005-11-02,'399107,深证Ａ指,280.133,280.719,275.346,275.427,275.225,4.908,1.7833,1210785927,5100205338.6
2005-11-01,'399107,深证Ａ指,275.225,276.431,270.805,276.431,275.955,-0.73,-0.2645,989071475,3979338543.61
2005-10-31,'399107,深证Ａ指,275.955,276.636,272.924,273.203,273.663,2.292,0.8375,970233109,3912552677.01
2005-10-28,'399107,深证Ａ指,273.663,280.586,270.657,279.78,280.05,-6.387,-2.2807,1115632489,4510571352.67
2005-10-27,'399107,深证Ａ指,280.05,282.064,277.957,279.718,280.727,-0.677,-0.2412,1049529144,4372188122.75
2005-10-26,'399107,深证Ａ指,280.727,287.701,280.444,287.701,288.398,-7.671,-2.6599,1209051297,5223774385.55
2005-10-25,'399107,深证Ａ指,288.398,293.231,288.317,293.231,293.498,-5.1,-1.7377,1122724221,4887912606.24
2005-10-24,'399107,深证Ａ指,293.498,294.068,291.247,292.28,291.919,1.579,0.5409,1054095215,4747607499.71
2005-10-21,'399107,深证Ａ指,291.919,293.137,289.277,289.777,289.734,2.185,0.7541,1171893113,5294531535.28
2005-10-20,'399107,深证Ａ指,289.734,289.825,285.781,289.716,290.204,-0.47,-0.162,1302222751,5712774121.58
2005-10-19,'399107,深证Ａ指,290.204,293.984,289.579,291.911,291.908,-1.704,-0.5837,1153802821,5005793653.69
2005-10-18,'399107,深证Ａ指,291.908,292.139,288.216,288.366,288.491,3.417,1.1844,1124794000,5101056951.88
2005-10-17,'399107,深证Ａ指,288.491,288.801,285.747,288.801,289.401,-0.91,-0.3144,976877124,4568512501.3
2005-10-14,'399107,深证Ａ指,289.401,292.928,288.553,292.677,292.807,-3.406,-1.1632,1004838243,4709075496.08
2005-10-13,'399107,深证Ａ指,292.807,295.53,292.503,294.701,294.712,-1.905,-0.6464,1101667042,5161770612.32
2005-10-12,'399107,深证Ａ指,294.712,295.631,291.733,292.868,292.792,1.92,0.6558,1190334059,5594789754.08
2005-10-11,'399107,深证Ａ指,292.792,292.828,285.798,286.848,287.402,5.39,1.8754,948299096,4223624390.14
2005-10-10,'399107,深证Ａ指,287.402,291.469,287.187,291.469,291.459,-4.057,-1.392,802720768,3611538112.47
2005-09-30,'399107,深证Ａ指,291.459,292.402,290.745,291.795,291.558,-0.099,-0.034,1051386109,4520406709.78
2005-09-29,'399107,深证Ａ指,291.558,291.558,286.566,286.566,286.501,5.057,1.7651,1258035190,5262190243.09
2005-09-28,'399107,深证Ａ指,286.501,289.497,285.631,286.941,287.331,-0.83,-0.2889,1016847969,4204189267.61
2005-09-27,'399107,深证Ａ指,287.331,293.769,287.034,293.087,293.05,-5.719,-1.9515,1213988660,5037641253.48
2005-09-26,'399107,深证Ａ指,293.05,293.093,290.267,291.423,291.728,1.322,0.4532,910156893,3938956903.79
2005-09-23,'399107,深证Ａ指,291.728,296.153,291.486,294.108,295.08,-3.352,-1.136,1342225712,5578331648.54
2005-09-22,'399107,深证Ａ指,295.08,303.844,291.518,303.844,304.649,-9.569,-3.141,1885216740,7969342549.35
2005-09-21,'399107,深证Ａ指,304.649,309.657,304.494,309.657,309.905,-5.256,-1.696,2112943478,8510440825.46
2005-09-20,'399107,深证Ａ指,309.905,312.829,307.436,312.722,312.468,-2.563,-0.8202,1969210814,8401932217.84
2005-09-19,'399107,深证Ａ指,312.468,312.741,308.811,309.819,309.722,2.746,0.8866,1650303866,6710796675.29
2005-09-16,'399107,深证Ａ指,309.722,310.175,307.66,309.782,309.753,-0.031,-0.01,1588751601,6732100985.03
2005-09-15,'399107,深证Ａ指,309.753,310.309,307.577,309.409,309.218,0.535,0.173,1694673917,7307991774.38
2005-09-14,'399107,深证Ａ指,309.218,309.257,305.972,307.117,306.693,2.525,0.8233,2104243178,9016758750.57
2005-09-13,'399107,深证Ａ指,306.693,306.693,300.643,301.027,300.665,6.028,2.0049,1616778689,6987830538.36
2005-09-12,'399107,深证Ａ指,300.665,301.048,298.742,299.722,299.71,0.955,0.3186,1159135202,4746517328.22
2005-09-09,'399107,深证Ａ指,299.71,303.721,298.621,302.235,302.229,-2.519,-0.8335,1558913325,7089855773.49
2005-09-08,'399107,深证Ａ指,302.229,303.291,298.868,301.647,301.118,1.111,0.369,2123811234,9721747854.35
2005-09-07,'399107,深证Ａ指,301.118,301.156,292.346,293.161,293.943,7.175,2.4409,1949821006,8581986837.28
2005-09-06,'399107,深证Ａ指,293.943,302.243,293.351,299.986,299.641,-5.698,-1.9016,2219895981,9378734790.43
2005-09-05,'399107,深证Ａ指,299.641,299.654,296.083,297.228,296.766,2.875,0.9688,1658504553,7095498919.34
2005-09-02,'399107,深证Ａ指,296.766,296.99,293.926,295.274,294.841,1.925,0.6529,1910349322,8266896980.49
2005-09-01,'399107,深证Ａ指,294.841,294.858,287.79,288.815,288.748,6.093,2.1101,2141323244,8807503214.0
2005-08-31,'399107,深证Ａ指,288.748,288.775,282.366,283.643,283.919,4.829,1.7008,1545067913,6383450852.47
2005-08-30,'399107,深证Ａ指,283.919,286.037,283.609,285.344,285.741,-1.822,-0.6376,1265450583,5125531102.21
2005-08-29,'399107,深证Ａ指,285.741,288.742,283.928,288.742,288.585,-2.844,-0.9855,1657201536,6165845195.59
2005-08-26,'399107,深证Ａ指,288.585,289.085,286.024,287.818,287.512,1.073,0.3732,1634594217,6531562478.16
2005-08-25,'399107,深证Ａ指,287.512,287.548,283.537,285.835,285.696,1.816,0.6356,1491840808,5892811538.63
2005-08-24,'399107,深证Ａ指,285.696,286.514,283.045,283.328,283.309,2.387,0.8425,1268012384,5362076351.86
2005-08-23,'399107,深证Ａ指,283.309,286.831,280.269,286.831,286.818,-3.509,-1.2234,1267667655,5363131327.33
2005-08-22,'399107,深证Ａ指,286.818,287.29,281.896,283.237,283.55,3.268,1.1525,1368263297,5843019955.39
2005-08-19,'399107,深证Ａ指,283.55,285.526,277.992,282.07,283.289,0.261,0.0921,1932146283,8753644481.73
2005-08-18,'399107,深证Ａ指,283.289,296.27,282.947,293.717,293.37,-10.081,-3.4363,2968377336,13436636902.0
2005-08-17,'399107,深证Ａ指,293.37,293.598,284.268,288.592,289.168,4.202,1.4531,2222064409,10174827275.3
2005-08-16,'399107,深证Ａ指,289.168,292.55,286.971,291.155,290.771,-1.603,-0.5513,2120414636,9789621899.56
2005-08-15,'399107,深证Ａ指,290.771,290.782,283.01,283.029,283.46,7.311,2.5792,1842625092,8850004575.88
2005-08-12,'399107,深证Ａ指,283.46,291.481,282.081,289.354,289.079,-5.619,-1.9438,2546546792,11482412510.9
2005-08-11,'399107,深证Ａ指,289.079,289.29,283.937,284.854,284.704,4.375,1.5367,2226117060,10428775871.7
2005-08-10,'399107,深证Ａ指,284.704,284.738,278.849,282.664,282.533,2.171,0.7684,1998724323,8535572015.81
2005-08-09,'399107,深证Ａ指,282.533,282.576,276.549,279.068,279.175,3.358,1.2028,1884083908,8243912499.86
2005-08-08,'399107,深证Ａ指,279.175,281.199,276.998,277.681,276.308,2.867,1.0376,2054975521,9535564814.09
2005-08-05,'399107,深证Ａ指,276.308,276.308,269.0,269.0,269.121,7.187,2.6705,1710126720,7775089231.81
2005-08-04,'399107,深证Ａ指,269.121,271.292,268.222,270.528,271.191,-2.07,-0.7633,1333421272,5718038425.43
2005-08-03,'399107,深证Ａ指,271.191,274.594,268.603,268.87,268.217,2.974,1.1088,2182512413,9074907279.56
2005-08-02,'399107,深证Ａ指,268.217,268.253,262.352,263.857,263.649,4.568,1.7326,1274304511,5116436723.92
2005-08-01,'399107,深证Ａ指,263.649,264.769,261.417,261.966,262.234,1.415,0.5396,971638805,4120286993.69
2005-07-29,'399107,深证Ａ指,262.234,263.489,260.541,262.941,263.507,-1.273,-0.4831,1145067997,4738984561.71
2005-07-28,'399107,深证Ａ指,263.507,267.021,262.57,263.812,263.744,-0.237,-0.0899,1777288143,7758764873.63
2005-07-27,'399107,深证Ａ指,263.744,263.744,257.071,257.708,257.503,6.241,2.4237,1546033553,6579915377.03
2005-07-26,'399107,深证Ａ指,257.503,258.364,251.432,251.459,251.77,5.733,2.2771,1403305079,6211522008.73
2005-07-25,'399107,深证Ａ指,251.77,253.212,250.632,252.66,253.082,-1.312,-0.5184,930367442,4008908066.1
2005-07-22,'399107,深证Ａ指,253.082,255.534,247.685,248.579,247.922,5.16,2.0813,1436545820,6001907049.62
2005-07-21,'399107,深证Ａ指,247.922,248.574,245.114,248.27,248.243,-0.321,-0.1293,672844393,2730137854.66
2005-07-20,'399107,深证Ａ指,248.243,248.971,244.851,245.848,245.934,2.309,0.9389,686137063,2746512140.82
2005-07-19,'399107,深证Ａ指,245.934,246.882,243.002,244.19,244.707,1.227,0.5014,661794150,2622793282.91
2005-07-18,'399107,深证Ａ指,244.707,248.423,243.534,248.423,249.075,-4.368,-1.7537,732861178,2847346144.55
2005-07-15,'399107,深证Ａ指,249.075,254.649,248.106,253.225,253.197,-4.122,-1.628,824384800,3284047760.11
2005-07-14,'399107,深证Ａ指,253.197,255.41,252.047,252.726,252.986,0.211,0.0834,740966412,3191751479.01
2005-07-13,'399107,深证Ａ指,252.986,254.606,251.28,254.334,254.716,-1.73,-0.6792,823865511,3624623035.17
2005-07-12,'399107,深证Ａ指,254.716,255.279,244.717,246.012,246.635,8.081,3.2765,1081506527,4771162663.01
2005-07-11,'399107,深证Ａ指,246.635,255.818,246.22,251.348,249.051,-2.416,-0.9701,732090491,3125625436.72
2005-07-08,'399107,深证Ａ指,249.051,255.184,248.39,255.184,255.941,-6.89,-2.692,707503473,2810291198.65
2005-07-07,'399107,深证Ａ指,255.941,256.869,253.535,254.328,254.548,1.393,0.5472,574962411,2392153447.7
2005-07-06,'399107,深证Ａ指,254.548,257.95,252.801,256.097,256.054,-1.506,-0.5882,646519354,2738570395.43
2005-07-05,'399107,深证Ａ指,256.054,259.195,255.155,257.496,258.25,-2.196,-0.8503,662111566,2968986894.27
2005-07-04,'399107,深证Ａ指,258.25,258.289,253.059,258.262,260.112,-1.862,-0.7158,858744801,3443935429.97
2005-07-01,'399107,深证Ａ指,260.112,267.982,259.695,267.982,269.167,-9.055,-3.3641,994342420,4248813308.67
2005-06-30,'399107,深证Ａ指,269.167,276.644,268.951,276.644,277.209,-8.042,-2.9011,894036944,4376886825.95
2005-06-29,'399107,深证Ａ指,277.209,280.279,276.953,279.361,279.608,-2.399,-0.858,820227724,4218080281.17
2005-06-28,'399107,深证Ａ指,279.608,283.603,278.686,283.603,284.451,-4.843,-1.7026,967159910,4954920395.13
2005-06-27,'399107,深证Ａ指,284.451,286.23,279.489,279.489,277.629,6.822,2.4572,1435482463,7389103566.84
2005-06-24,'399107,深证Ａ指,277.629,277.678,273.978,275.578,276.307,1.322,0.4785,776560042,3763883072.94
2005-06-23,'399107,深证Ａ指,276.307,280.516,275.905,278.74,278.973,-2.666,-0.9556,920223299,4974641749.49
2005-06-22,'399107,深证Ａ指,278.973,279.427,276.044,277.319,277.723,1.25,0.4501,940331223,5037992496.5
2005-06-21,'399107,深证Ａ指,277.723,280.52,276.791,280.341,280.417,-2.694,-0.9607,1076297283,5744311542.35
2005-06-20,'399107,深证Ａ指,280.417,280.425,267.782,271.651,271.629,8.788,3.2353,1320620561,7256778252.49
2005-06-17,'399107,深证Ａ指,271.629,274.993,270.404,273.697,272.624,-0.995,-0.365,915109037,4729749238.3
2005-06-16,'399107,深证Ａ指,272.624,272.656,266.756,269.137,269.455,3.169,1.1761,787514203,3935694518.36
2005-06-15,'399107,深证Ａ指,269.455,275.572,268.961,275.572,276.461,-7.006,-2.5342,868620326,4021231756.68
2005-06-14,'399107,深证Ａ指,276.461,283.854,276.271,281.696,281.129,-4.668,-1.6604,1087128056,5076682126.18
2005-06-13,'399107,深证Ａ指,281.129,282.436,275.746,280.334,280.577,0.552,0.1967,1143090424,5331899104.92
2005-06-10,'399107,深证Ａ指,280.577,287.002,279.201,287.002,287.201,-6.624,-2.3064,1585071764,7720376587.73
2005-06-09,'399107,深证Ａ指,287.201,290.908,281.023,285.081,285.014,2.187,0.7673,2337412751,11791906540.3
2005-06-08,'399107,深证Ａ指,285.014,286.222,265.031,265.031,264.02,20.994,7.9517,2280044745,11006945644.3
2005-06-07,'399107,深证Ａ指,264.02,269.921,263.261,264.751,264.131,-0.111,-0.042,1079102718,5452181708.54
2005-06-06,'399107,深证Ａ指,264.131,264.213,254.079,257.823,258.286,5.845,2.263,726694067,3389602878.86
2005-06-03,'399107,深证Ａ指,258.286,261.028,254.923,259.199,259.678,-1.392,-0.536,706966865,3245297483.05
2005-06-02,'399107,深证Ａ指,259.678,263.417,258.113,262.945,263.533,-3.855,-1.4628,711867344,3418773029.24
2005-06-01,'399107,深证Ａ指,263.533,269.708,262.281,269.708,269.931,-6.398,-2.3702,689709196,3131248376.13
2005-05-31,'399107,深证Ａ指,269.931,272.012,268.857,270.57,270.22,-0.289,-0.1069,643082955,2791341923.99
2005-05-30,'399107,深证Ａ指,270.22,270.914,265.492,267.015,267.802,2.418,0.9029,620030875,2735973869.93
2005-05-27,'399107,深证Ａ指,267.802,273.116,267.413,269.912,270.531,-2.729,-1.0088,626691850,2872257921.66
2005-05-26,'399107,深证Ａ指,270.531,275.096,269.558,273.643,273.786,-3.255,-1.1889,646446665,2920728191.54
2005-05-25,'399107,深证Ａ指,273.786,276.102,271.09,272.807,273.11,0.676,0.2475,764140001,3216119043.58
2005-05-24,'399107,深证Ａ指,273.11,274.158,267.457,268.064,269.015,4.095,1.5222,762601060,3469132090.76
2005-05-23,'399107,深证Ａ指,269.015,275.871,268.665,275.871,276.909,-7.894,-2.8508,670616121,2982402754.65
2005-05-20,'399107,深证Ａ指,276.909,279.641,276.361,277.764,277.95,-1.041,-0.3745,624371990,2866017605.95
2005-05-19,'399107,深证Ａ指,277.95,279.13,274.096,277.711,277.796,0.154,0.0554,667915470,2997388811.03
2005-05-18,'399107,深证Ａ指,277.796,279.199,273.695,276.441,276.833,0.963,0.3479,738442595,3525256273.56
2005-05-17,'399107,深证Ａ指,276.833,278.49,272.023,273.669,274.358,2.475,0.9021,752359272,3436921177.51
2005-05-16,'399107,深证Ａ指,274.358,277.026,272.221,277.026,277.25,-2.892,-1.0431,718835308,3337829387.68
2005-05-13,'399107,深证Ａ指,277.25,279.624,272.954,275.318,275.897,1.353,0.4904,813040055,4035130446.98
2005-05-12,'399107,深证Ａ指,275.897,278.794,274.11,278.512,279.223,-3.326,-1.1912,733947006,3815180034.43
2005-05-11,'399107,深证Ａ指,279.223,284.0,278.785,281.92,282.548,-3.325,-1.1768,747736852,3683159812.91
2005-05-10,'399107,深证Ａ指,282.548,282.685,274.379,281.028,282.434,0.114,0.0404,799258330,3852841514.12
2005-05-09,'399107,深证Ａ指,282.434,293.112,282.321,292.339,291.759,-9.325,-3.1961,636606229,3243878038.3
2005-04-29,'399107,深证Ａ指,291.759,295.765,291.088,295.55,296.167,-4.408,-1.4883,920960307,4822389088.43
2005-04-28,'399107,深证Ａ指,296.167,296.921,285.405,289.391,290.293,5.874,2.0235,1155306236,6003269161.99
2005-04-27,'399107,深证Ａ指,290.293,295.059,290.053,295.047,294.351,-4.058,-1.3786,855269720,4531177716.74
2005-04-26,'399107,深证Ａ指,294.351,295.178,288.824,289.825,290.697,3.654,1.257,953454577,5116737709.4
2005-04-25,'399107,深证Ａ指,290.697,294.138,287.137,294.138,295.705,-5.008,-1.6936,895875095,4763564068.12
2005-04-22,'399107,深证Ａ指,295.705,300.488,294.214,299.453,300.085,-4.38,-1.4596,908380721,4671588606.16
2005-04-21,'399107,深证Ａ指,300.085,305.049,298.547,303.457,304.107,-4.022,-1.3226,852093909,4662838416.4
2005-04-20,'399107,深证Ａ指,304.107,309.224,303.049,309.224,309.984,-5.877,-1.8959,791499991,4228158272.03
2005-04-19,'399107,深证Ａ指,309.984,311.889,307.594,310.089,310.534,-0.55,-0.1771,756844535,4188659202.42
2005-04-18,'399107,深证Ａ指,310.534,312.872,308.542,312.872,314.011,-3.477,-1.1073,747703156,4122915820.85
2005-04-15,'399107,深证Ａ指,314.011,319.003,313.428,319.003,320.54,-6.529,-2.0369,935121678,5234828192.74
2005-04-14,'399107,深证Ａ指,320.54,326.69,319.896,326.03,325.27,-4.73,-1.4542,1091238212,6193770133.38
2005-04-13,'399107,深证Ａ指,325.27,326.307,320.178,320.178,318.165,7.105,2.2331,1214899285,6980841845.34
2005-04-12,'399107,深证Ａ指,318.165,323.682,317.922,323.682,324.114,-5.949,-1.8355,933992096,5320556187.66
2005-04-11,'399107,深证Ａ指,324.114,327.977,323.341,326.396,326.327,-2.213,-0.6782,1287379531,7600790428.63
2005-04-08,'399107,深证Ａ指,326.327,326.385,318.979,320.387,320.577,5.75,1.7936,1214893427,6679592540.39
2005-04-07,'399107,深证Ａ指,320.577,325.073,316.647,317.048,316.687,3.89,1.2283,1509834062,8692374160.51
2005-04-06,'399107,深证Ａ指,316.687,317.778,308.889,310.928,311.161,5.526,1.7759,1089258779,6722370286.16
2005-04-05,'399107,深证Ａ指,311.161,314.726,310.333,312.29,312.694,-1.533,-0.4903,730764674,4075041605.01
2005-04-04,'399107,深证Ａ指,312.694,316.548,309.887,314.399,317.035,-4.341,-1.3692,872114537,4881465547.09
2005-04-01,'399107,深证Ａ指,317.035,319.857,303.458,305.373,305.642,11.393,3.7276,1076688341,6175400934.48
2005-03-31,'399107,深证Ａ指,305.642,305.74,299.999,301.924,303.007,2.635,0.8696,604675445,3112526641.8
2005-03-30,'399107,深证Ａ指,303.007,309.891,302.562,309.891,310.772,-7.765,-2.4986,710868489,3885272333.15
2005-03-29,'399107,深证Ａ指,310.772,314.651,310.646,311.918,312.134,-1.362,-0.4364,589765524,3412489680.01
2005-03-28,'399107,深证Ａ指,312.134,313.32,307.921,313.32,313.775,-1.641,-0.523,597402039,3308574590.77
2005-03-25,'399107,深证Ａ指,313.775,314.899,312.288,313.787,313.919,-0.144,-0.0459,606054781,3537237942.82
2005-03-24,'399107,深证Ａ指,313.919,314.001,308.004,310.956,311.481,2.438,0.7827,664205546,4419679196.84
2005-03-23,'399107,深证Ａ指,311.481,317.218,310.334,311.973,312.293,-0.812,-0.26,820146158,4941501547.0
2005-03-22,'399107,深证Ａ指,312.293,319.415,311.143,319.2,319.475,-7.182,-2.2481,842951829,4863337874.73
2005-03-21,'399107,深证Ａ指,319.475,319.709,316.011,318.078,318.782,0.693,0.2174,563999024,3301573105.54
2005-03-18,'399107,深证Ａ指,318.782,325.986,317.785,324.74,325.343,-6.561,-2.0166,780905549,4537556797.54
2005-03-17,'399107,深证Ａ指,325.343,329.5,325.153,328.699,329.251,-3.908,-1.1869,790193883,4659563888.63
2005-03-16,'399107,深证Ａ指,329.251,331.917,326.395,331.917,332.424,-3.173,-0.9545,794187610,4814519599.91
2005-03-15,'399107,深证Ａ指,332.424,337.03,331.663,336.972,337.131,-4.707,-1.3962,915080628,5656038219.09
2005-03-14,'399107,深证Ａ指,337.131,340.54,331.942,337.22,337.283,-0.152,-0.0451,1033018637,6833078457.1
2005-03-11,'399107,深证Ａ指,337.283,337.5,333.346,334.911,335.511,1.772,0.5281,833780577,5329239230.13
2005-03-10,'399107,深证Ａ指,335.511,344.164,334.518,344.16,344.053,-8.542,-2.4828,955849026,5700832804.53
2005-03-09,'399107,深证Ａ指,344.053,344.967,341.829,343.888,343.122,0.931,0.2713,1050026209,6477663926.02
2005-03-08,'399107,深证Ａ指,343.122,343.122,337.122,337.245,336.296,6.826,2.0298,1031728813,6780910215.3
2005-03-07,'399107,深证Ａ指,336.296,336.463,334.461,334.819,334.503,1.793,0.536,707543698,4176258472.22
2005-03-04,'399107,深证Ａ指,334.503,336.76,333.857,335.895,335.826,-1.323,-0.394,715381861,4272116780.02
2005-03-03,'399107,深证Ａ指,335.826,335.953,330.906,333.284,333.837,1.989,0.5958,782930651,4474390754.44
2005-03-02,'399107,深证Ａ指,333.837,341.999,333.587,339.3,338.995,-5.158,-1.5216,1099930420,6145851808.35
2005-03-01,'399107,深证Ａ指,338.995,340.688,336.447,339.406,339.566,-0.571,-0.1682,1045642176,5590077479.18
2005-02-28,'399107,深证Ａ指,339.566,340.955,337.849,339.769,339.979,-0.413,-0.1215,1063925859,6050234792.59
2005-02-25,'399107,深证Ａ指,339.979,343.989,339.43,339.43,339.504,0.475,0.1399,1356902384,7801311955.33
2005-02-24,'399107,深证Ａ指,339.504,339.672,335.436,338.253,338.671,0.833,0.246,1140286215,6387293079.89
2005-02-23,'399107,深证Ａ指,338.671,340.466,334.749,336.767,336.629,2.042,0.6066,1440304786,7939153143.57
2005-02-22,'399107,深证Ａ指,336.629,336.927,328.063,328.573,328.256,8.373,2.5508,1392728066,7665870098.09
2005-02-21,'399107,深证Ａ指,328.256,328.269,322.593,322.593,322.54,5.716,1.7722,683240012,3775292674.75
2005-02-18,'399107,深证Ａ指,322.54,326.606,322.449,326.308,326.336,-3.796,-1.1632,598926306,3062133970.2
2005-02-17,'399107,深证Ａ指,326.336,326.378,322.964,326.094,326.072,0.264,0.081,677462405,3565369272.48
2005-02-16,'399107,深证Ａ指,326.072,328.677,324.116,324.749,322.847,3.225,0.9989,774672082,4278226654.06
2005-02-04,'399107,深证Ａ指,322.847,323.836,315.892,316.65,317.075,5.772,1.8204,861933751,4843757520.63
2005-02-03,'399107,深证Ａ指,317.075,324.033,316.889,322.41,322.471,-5.396,-1.6733,1054502664,5836436836.76
2005-02-02,'399107,深证Ａ指,322.471,322.497,305.972,305.972,306.076,16.395,5.3565,1063636421,5916155081.13
2005-02-01,'399107,深证Ａ指,306.076,310.505,305.409,306.748,307.622,-1.546,-0.5026,620181438,3086990526.79
2005-01-31,'399107,深证Ａ指,307.622,313.621,307.237,313.621,315.101,-7.479,-2.3735,569474912,2877658392.81
2005-01-28,'399107,深证Ａ指,315.101,319.706,314.108,318.619,319.399,-4.298,-1.3457,559177460,2869263942.98
2005-01-27,'399107,深证Ａ指,319.399,324.181,319.19,324.181,324.879,-5.48,-1.6868,565986026,3143743513.45
2005-01-26,'399107,深证Ａ指,324.879,327.641,324.205,327.314,327.489,-2.61,-0.797,615072359,3459494731.16
2005-01-25,'399107,深证Ａ指,327.489,327.526,323.285,327.179,327.978,-0.489,-0.1491,742498312,4498328040.84
2005-01-24,'399107,深证Ａ指,327.978,330.731,324.402,328.438,321.823,6.155,1.9125,998803263,5568493840.53
2005-01-21,'399107,深证Ａ指,321.823,322.017,309.388,314.785,315.265,6.558,2.0802,903942383,4951434696.66
2005-01-20,'399107,深证Ａ指,315.265,318.427,313.472,318.427,319.519,-4.254,-1.3314,625045344,3417272874.86
2005-01-19,'399107,深证Ａ指,319.519,321.407,318.544,321.407,321.565,-2.046,-0.6363,558590521,2907754347.73
2005-01-18,'399107,深证Ａ指,321.565,321.653,316.446,317.931,318.038,3.527,1.109,604758874,3216574393.29
2005-01-17,'399107,深证Ａ指,318.038,322.723,316.897,322.723,325.31,-7.272,-2.2354,647557356,3357293779.73
2005-01-14,'399107,深证Ａ指,325.31,331.534,324.834,329.123,329.164,-3.854,-1.1708,525207198,2958064069.25
2005-01-13,'399107,深证Ａ指,329.164,329.738,327.346,328.42,328.584,0.58,0.1765,572217662,3380652316.78
2005-01-12,'399107,深证Ａ指,328.584,328.698,325.843,328.434,328.632,-0.048,-0.0146,496722370,2658964481.28
2005-01-11,'399107,深证Ａ指,328.632,329.335,326.45,328.176,328.064,0.568,0.1731,453366142,2547258829.47
2005-01-10,'399107,深证Ａ指,328.064,328.139,323.376,324.469,324.611,3.453,1.0637,464329002,2662747203.85
2005-01-07,'399107,深证Ａ指,324.611,328.045,322.685,323.957,324.158,0.453,0.1397,512732833,3113372568.43
2005-01-06,'399107,深证Ａ指,324.158,327.836,323.105,327.836,327.682,-3.524,-1.0754,424520617,2487375931.65
2005-01-05,'399107,深证Ａ指,327.682,329.092,322.319,322.584,322.892,4.79,1.4835,521246193,2950827520.82
2005-01-04,'399107,深证Ａ指,322.892,326.434,322.274,326.434,328.692,-5.8,-1.7646,402197686,2319229156.49
2004-12-31,'399107,深证Ａ指,328.692,333.677,327.816,332.485,332.127,-3.435,-1.0342,516617147,2849530934.33
2004-12-30,'399107,深证Ａ指,332.127,334.026,329.824,332.839,332.821,-0.694,-0.2085,444152723,2513862301.38
2004-12-29,'399107,深证Ａ指,332.821,336.484,332.199,334.937,335.005,-2.184,-0.6519,455884100,2664793742.33
2004-12-28,'399107,深证Ａ指,335.005,336.365,333.213,336.365,336.49,-1.485,-0.4413,435314117,2571573587.41
2004-12-27,'399107,深证Ａ指,336.49,338.922,335.585,337.523,337.489,-0.999,-0.296,310551391,1806528913.21
2004-12-24,'399107,深证Ａ指,337.489,339.227,336.267,336.954,337.142,0.347,0.1029,376852531,2246211310.4
2004-12-23,'399107,深证Ａ指,337.142,344.496,336.484,344.451,344.006,-6.864,-1.9953,527156178,3052161028.97
2004-12-22,'399107,深证Ａ指,344.006,344.058,334.998,335.089,334.747,9.259,2.766,670328042,4069087678.02
2004-12-21,'399107,深证Ａ指,334.747,337.56,333.413,334.346,334.508,0.239,0.0714,378794849,2083167107.74
2004-12-20,'399107,深证Ａ指,334.508,337.133,333.998,337.133,338.269,-3.761,-1.1118,428838053,2515480737.32
2004-12-17,'399107,深证Ａ指,338.269,341.43,337.938,341.43,341.708,-3.439,-1.0064,400819208,2339334559.84
2004-12-16,'399107,深证Ａ指,341.708,345.069,341.423,344.507,344.948,-3.24,-0.9393,475491635,2861033620.05
2004-12-15,'399107,深证Ａ指,344.948,345.831,339.518,344.575,344.659,0.289,0.0839,670169308,3995691993.98
2004-12-14,'399107,深证Ａ指,344.659,346.829,343.591,345.521,345.772,-1.113,-0.3219,402201982,2444397718.38
2004-12-13,'399107,深证Ａ指,345.772,346.913,343.281,345.996,347.386,-1.614,-0.4646,568323410,3319930629.19
